Dato,Temperatur (°C),Temperatur (°C) daglig snitt,Lufttrykk (hPa),Nedbør (mm)
2024-11-29,1.6,1.2909722222222215,1017.7,1.6
2024-11-29,1.5,1.2909722222222215,1017.7,1.6
2024-11-29,1.4,1.2909722222222215,1017.7,1.6
2024-11-29,1.3,1.2909722222222215,1017.7,1.6
2024-11-29,1.2,1.2909722222222215,1017.7,1.6
2024-11-29,1.1,1.2909722222222215,1017.7,1.6
2024-11-29,1.1,1.2909722222222215,1017.7,1.6
2024-11-29,0.8,1.2909722222222215,1017.7,1.6
2024-11-29,0.8,1.2909722222222215,1017.7,1.6
2024-11-29,0.9,1.2909722222222215,1017.7,1.6
2024-11-29,0.9,1.2909722222222215,1017.7,1.6
2024-11-29,0.9,1.2909722222222215,1017.7,1.6
2024-11-29,0.8,1.2909722222222215,1017.7,1.6
2024-11-29,0.8,1.2909722222222215,1017.7,1.6
2024-11-29,0.8,1.2909722222222215,1017.7,1.6
2024-11-29,0.7,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.6,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-29,0.5,1.2909722222222215,1017.7,1.6
2024-11-30,0.5,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.5,2.8125,1008.3,13.0
2024-11-30,0.5,2.8125,1008.3,13.0
2024-11-30,0.5,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.8,2.8125,1008.3,13.0
2024-11-30,0.8,2.8125,1008.3,13.0
2024-11-30,0.8,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.6,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.8,2.8125,1008.3,13.0
2024-11-30,0.8,2.8125,1008.3,13.0
2024-11-30,0.8,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.8,2.8125,1008.3,13.0
2024-11-30,0.7,2.8125,1008.3,13.0
2024-11-30,0.8,2.8125,1008.3,13.0
2024-11-30,1.0,2.8125,1008.3,13.0
2024-11-30,1.0,2.8125,1008.3,13.0
2024-11-30,1.1,2.8125,1008.3,13.0
2024-11-30,1.2,2.8125,1008.3,13.0
2024-11-30,1.1,2.8125,1008.3,13.0
2024-11-30,1.3,2.8125,1008.3,13.0
2024-11-30,1.4,2.8125,1008.3,13.0
2024-11-30,1.4,2.8125,1008.3,13.0
2024-11-30,1.3,2.8125,1008.3,13.0
2024-11-30,1.2,2.8125,1008.3,13.0
2024-11-30,1.2,2.8125,1008.3,13.0
2024-11-30,1.1,2.8125,1008.3,13.0
2024-11-30,1.1,2.8125,1008.3,13.0
2024-11-30,1.2,2.8125,1008.3,13.0
2024-11-30,1.2,2.8125,1008.3,13.0
2024-11-30,1.2,2.8125,1008.3,13.0
2024-11-30,1.2,2.8125,1008.3,13.0
2024-11-30,1.3,2.8125,1008.3,13.0
2024-11-30,1.3,2.8125,1008.3,13.0
2024-11-30,1.3,2.8125,1008.3,13.0
2024-11-30,1.4,2.8125,1008.3,13.0
2024-11-30,1.5,2.8125,1008.3,13.0
2024-11-30,1.5,2.8125,1008.3,13.0
2024-11-30,1.5,2.8125,1008.3,13.0
2024-11-30,1.5,2.8125,1008.3,13.0
2024-11-30,1.5,2.8125,1008.3,13.0
2024-11-30,1.6,2.8125,1008.3,13.0
2024-11-30,1.7,2.8125,1008.3,13.0
2024-11-30,1.6,2.8125,1008.3,13.0
2024-11-30,1.6,2.8125,1008.3,13.0
2024-11-30,1.7,2.8125,1008.3,13.0
2024-11-30,1.6,2.8125,1008.3,13.0
2024-11-30,1.6,2.8125,1008.3,13.0
2024-11-30,1.6,2.8125,1008.3,13.0
2024-11-30,1.5,2.8125,1008.3,13.0
2024-11-30,1.7,2.8125,1008.3,13.0
2024-11-30,1.8,2.8125,1008.3,13.0
2024-11-30,1.8,2.8125,1008.3,13.0
2024-11-30,1.8,2.8125,1008.3,13.0
2024-11-30,1.8,2.8125,1008.3,13.0
2024-11-30,1.9,2.8125,1008.3,13.0
2024-11-30,1.8,2.8125,1008.3,13.0
2024-11-30,1.8,2.8125,1008.3,13.0
2024-11-30,2.0,2.8125,1008.3,13.0
2024-11-30,2.2,2.8125,1008.3,13.0
2024-11-30,2.5,2.8125,1008.3,13.0
2024-11-30,2.9,2.8125,1008.3,13.0
2024-11-30,3.2,2.8125,1008.3,13.0
2024-11-30,3.5,2.8125,1008.3,13.0
2024-11-30,4.2,2.8125,1008.3,13.0
2024-11-30,4.3,2.8125,1008.3,13.0
2024-11-30,3.8,2.8125,1008.3,13.0
2024-11-30,3.2,2.8125,1008.3,13.0
2024-11-30,3.1,2.8125,1008.3,13.0
2024-11-30,3.1,2.8125,1008.3,13.0
2024-11-30,3.6,2.8125,1008.3,13.0
2024-11-30,4.9,2.8125,1008.3,13.0
2024-11-30,5.5,2.8125,1008.3,13.0
2024-11-30,6.0,2.8125,1008.3,13.0
2024-11-30,5.8,2.8125,1008.3,13.0
2024-11-30,5.7,2.8125,1008.3,13.0
2024-11-30,6.0,2.8125,1008.3,13.0
2024-11-30,6.1,2.8125,1008.3,13.0
2024-11-30,6.0,2.8125,1008.3,13.0
2024-11-30,5.8,2.8125,1008.3,13.0
2024-11-30,5.7,2.8125,1008.3,13.0
2024-11-30,6.3,2.8125,1008.3,13.0
2024-11-30,6.8,2.8125,1008.3,13.0
2024-11-30,7.2,2.8125,1008.3,13.0
2024-11-30,7.3,2.8125,1008.3,13.0
2024-11-30,7.6,2.8125,1008.3,13.0
2024-11-30,7.6,2.8125,1008.3,13.0
2024-11-30,7.6,2.8125,1008.3,13.0
2024-11-30,7.5,2.8125,1008.3,13.0
2024-11-30,7.5,2.8125,1008.3,13.0
2024-11-30,7.6,2.8125,1008.3,13.0
2024-11-30,7.8,2.8125,1008.3,13.0
2024-11-30,7.5,2.8125,1008.3,13.0
2024-11-30,7.3,2.8125,1008.3,13.0
2024-11-30,7.4,2.8125,1008.3,13.0
2024-11-30,7.2,2.8125,1008.3,13.0
2024-11-30,7.0,2.8125,1008.3,13.0
2024-11-30,7.2,2.8125,1008.3,13.0
2024-11-30,7.1,2.8125,1008.3,13.0
2024-11-30,7.4,2.8125,1008.3,13.0
2024-11-30,7.4,2.8125,1008.3,13.0
2024-11-30,7.2,2.8125,1008.3,13.0
2024-11-30,7.0,2.8125,1008.3,13.0
2024-11-30,7.5,2.8125,1008.3,13.0
2024-11-30,7.3,2.8125,1008.3,13.0
2024-11-30,7.3,2.8125,1008.3,13.0
2024-11-30,7.4,2.8125,1008.3,13.0
2024-11-30,7.3,2.8125,1008.3,13.0
2024-11-30,7.1,2.8125,1008.3,13.0
2024-11-30,7.5,2.8125,1008.3,13.0
2024-12-01,7.7,9.991666666666667,999.2,0.4
2024-12-01,7.5,9.991666666666667,999.2,0.4
2024-12-01,7.3,9.991666666666667,999.2,0.4
2024-12-01,7.7,9.991666666666667,999.2,0.4
2024-12-01,6.6,9.991666666666667,999.2,0.4
2024-12-01,6.1,9.991666666666667,999.2,0.4
2024-12-01,5.8,9.991666666666667,999.2,0.4
2024-12-01,5.7,9.991666666666667,999.2,0.4
2024-12-01,8.5,9.991666666666667,999.2,0.4
2024-12-01,8.9,9.991666666666667,999.2,0.4
2024-12-01,8.9,9.991666666666667,999.2,0.4
2024-12-01,5.9,9.991666666666667,999.2,0.4
2024-12-01,5.2,9.991666666666667,999.2,0.4
2024-12-01,5.0,9.991666666666667,999.2,0.4
2024-12-01,5.0,9.991666666666667,999.2,0.4
2024-12-01,8.1,9.991666666666667,999.2,0.4
2024-12-01,9.2,9.991666666666667,999.2,0.4
2024-12-01,6.7,9.991666666666667,999.2,0.4
2024-12-01,5.8,9.991666666666667,999.2,0.4
2024-12-01,7.8,9.991666666666667,999.2,0.4
2024-12-01,7.5,9.991666666666667,999.2,0.4
2024-12-01,7.9,9.991666666666667,999.2,0.4
2024-12-01,7.5,9.991666666666667,999.2,0.4
2024-12-01,6.7,9.991666666666667,999.2,0.4
2024-12-01,8.0,9.991666666666667,999.2,0.4
2024-12-01,6.2,9.991666666666667,999.2,0.4
2024-12-01,6.1,9.991666666666667,999.2,0.4
2024-12-01,5.8,9.991666666666667,999.2,0.4
2024-12-01,5.9,9.991666666666667,999.2,0.4
2024-12-01,5.7,9.991666666666667,999.2,0.4
2024-12-01,7.7,9.991666666666667,999.2,0.4
2024-12-01,8.9,9.991666666666667,999.2,0.4
2024-12-01,10.0,9.991666666666667,999.2,0.4
2024-12-01,9.9,9.991666666666667,999.2,0.4
2024-12-01,10.1,9.991666666666667,999.2,0.4
2024-12-01,10.0,9.991666666666667,999.2,0.4
2024-12-01,10.3,9.991666666666667,999.2,0.4
2024-12-01,10.7,9.991666666666667,999.2,0.4
2024-12-01,10.8,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.0,9.991666666666667,999.2,0.4
2024-12-01,11.0,9.991666666666667,999.2,0.4
2024-12-01,11.4,9.991666666666667,999.2,0.4
2024-12-01,11.5,9.991666666666667,999.2,0.4
2024-12-01,11.7,9.991666666666667,999.2,0.4
2024-12-01,11.8,9.991666666666667,999.2,0.4
2024-12-01,11.7,9.991666666666667,999.2,0.4
2024-12-01,12.0,9.991666666666667,999.2,0.4
2024-12-01,11.9,9.991666666666667,999.2,0.4
2024-12-01,11.8,9.991666666666667,999.2,0.4
2024-12-01,11.5,9.991666666666667,999.2,0.4
2024-12-01,11.3,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,11.4,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.0,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,10.8,9.991666666666667,999.2,0.4
2024-12-01,10.7,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.8,9.991666666666667,999.2,0.4
2024-12-01,10.7,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.5,9.991666666666667,999.2,0.4
2024-12-01,10.3,9.991666666666667,999.2,0.4
2024-12-01,10.4,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.5,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.5,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.5,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.8,9.991666666666667,999.2,0.4
2024-12-01,10.9,9.991666666666667,999.2,0.4
2024-12-01,10.8,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.5,9.991666666666667,999.2,0.4
2024-12-01,10.4,9.991666666666667,999.2,0.4
2024-12-01,10.2,9.991666666666667,999.2,0.4
2024-12-01,10.2,9.991666666666667,999.2,0.4
2024-12-01,10.3,9.991666666666667,999.2,0.4
2024-12-01,10.5,9.991666666666667,999.2,0.4
2024-12-01,10.5,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.6,9.991666666666667,999.2,0.4
2024-12-01,10.7,9.991666666666667,999.2,0.4
2024-12-01,10.7,9.991666666666667,999.2,0.4
2024-12-01,10.8,9.991666666666667,999.2,0.4
2024-12-01,11.0,9.991666666666667,999.2,0.4
2024-12-01,10.9,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,11.0,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.0,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.0,9.991666666666667,999.2,0.4
2024-12-01,10.9,9.991666666666667,999.2,0.4
2024-12-01,10.8,9.991666666666667,999.2,0.4
2024-12-01,10.8,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,11.3,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,10.9,9.991666666666667,999.2,0.4
2024-12-01,10.9,9.991666666666667,999.2,0.4
2024-12-01,11.0,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,11.3,9.991666666666667,999.2,0.4
2024-12-01,11.5,9.991666666666667,999.2,0.4
2024-12-01,11.4,9.991666666666667,999.2,0.4
2024-12-01,11.5,9.991666666666667,999.2,0.4
2024-12-01,11.4,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.2,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,11.1,9.991666666666667,999.2,0.4
2024-12-01,10.9,9.991666666666667,999.2,0.4
2024-12-01,10.8,9.991666666666667,999.2,0.4
2024-12-01,10.9,9.991666666666667,999.2,0.4
2024-12-01,10.5,9.991666666666667,999.2,0.4
2024-12-01,10.3,9.991666666666667,999.2,0.4
2024-12-01,10.2,9.991666666666667,999.2,0.4
2024-12-01,10.2,9.991666666666667,999.2,0.4
2024-12-01,9.8,9.991666666666667,999.2,0.4
2024-12-01,9.5,9.991666666666667,999.2,0.4
2024-12-01,9.7,9.991666666666667,999.2,0.4
2024-12-01,9.8,9.991666666666667,999.2,0.4
2024-12-02,9.9,1.587499999999999,1005.3,3.5
2024-12-02,10.0,1.587499999999999,1005.3,3.5
2024-12-02,9.7,1.587499999999999,1005.3,3.5
2024-12-02,9.3,1.587499999999999,1005.3,3.5
2024-12-02,9.1,1.587499999999999,1005.3,3.5
2024-12-02,9.0,1.587499999999999,1005.3,3.5
2024-12-02,8.7,1.587499999999999,1005.3,3.5
2024-12-02,8.4,1.587499999999999,1005.3,3.5
2024-12-02,8.1,1.587499999999999,1005.3,3.5
2024-12-02,8.0,1.587499999999999,1005.3,3.5
2024-12-02,8.2,1.587499999999999,1005.3,3.5
2024-12-02,7.8,1.587499999999999,1005.3,3.5
2024-12-02,7.6,1.587499999999999,1005.3,3.5
2024-12-02,7.5,1.587499999999999,1005.3,3.5
2024-12-02,7.0,1.587499999999999,1005.3,3.5
2024-12-02,6.2,1.587499999999999,1005.3,3.5
2024-12-02,5.9,1.587499999999999,1005.3,3.5
2024-12-02,5.7,1.587499999999999,1005.3,3.5
2024-12-02,5.5,1.587499999999999,1005.3,3.5
2024-12-02,5.3,1.587499999999999,1005.3,3.5
2024-12-02,5.0,1.587499999999999,1005.3,3.5
2024-12-02,4.8,1.587499999999999,1005.3,3.5
2024-12-02,4.8,1.587499999999999,1005.3,3.5
2024-12-02,4.7,1.587499999999999,1005.3,3.5
2024-12-02,4.5,1.587499999999999,1005.3,3.5
2024-12-02,4.5,1.587499999999999,1005.3,3.5
2024-12-02,4.4,1.587499999999999,1005.3,3.5
2024-12-02,4.3,1.587499999999999,1005.3,3.5
2024-12-02,4.1,1.587499999999999,1005.3,3.5
2024-12-02,4.0,1.587499999999999,1005.3,3.5
2024-12-02,3.8,1.587499999999999,1005.3,3.5
2024-12-02,3.6,1.587499999999999,1005.3,3.5
2024-12-02,3.6,1.587499999999999,1005.3,3.5
2024-12-02,3.6,1.587499999999999,1005.3,3.5
2024-12-02,3.7,1.587499999999999,1005.3,3.5
2024-12-02,3.6,1.587499999999999,1005.3,3.5
2024-12-02,3.5,1.587499999999999,1005.3,3.5
2024-12-02,3.4,1.587499999999999,1005.3,3.5
2024-12-02,3.2,1.587499999999999,1005.3,3.5
2024-12-02,3.3,1.587499999999999,1005.3,3.5
2024-12-02,3.3,1.587499999999999,1005.3,3.5
2024-12-02,3.2,1.587499999999999,1005.3,3.5
2024-12-02,3.2,1.587499999999999,1005.3,3.5
2024-12-02,3.1,1.587499999999999,1005.3,3.5
2024-12-02,3.0,1.587499999999999,1005.3,3.5
2024-12-02,2.9,1.587499999999999,1005.3,3.5
2024-12-02,2.8,1.587499999999999,1005.3,3.5
2024-12-02,2.7,1.587499999999999,1005.3,3.5
2024-12-02,2.7,1.587499999999999,1005.3,3.5
2024-12-02,2.6,1.587499999999999,1005.3,3.5
2024-12-02,2.5,1.587499999999999,1005.3,3.5
2024-12-02,2.3,1.587499999999999,1005.3,3.5
2024-12-02,2.2,1.587499999999999,1005.3,3.5
2024-12-02,2.0,1.587499999999999,1005.3,3.5
2024-12-02,2.0,1.587499999999999,1005.3,3.5
2024-12-02,1.9,1.587499999999999,1005.3,3.5
2024-12-02,1.8,1.587499999999999,1005.3,3.5
2024-12-02,1.4,1.587499999999999,1005.3,3.5
2024-12-02,1.3,1.587499999999999,1005.3,3.5
2024-12-02,1.3,1.587499999999999,1005.3,3.5
2024-12-02,1.4,1.587499999999999,1005.3,3.5
2024-12-02,1.2,1.587499999999999,1005.3,3.5
2024-12-02,1.1,1.587499999999999,1005.3,3.5
2024-12-02,1.1,1.587499999999999,1005.3,3.5
2024-12-02,1.3,1.587499999999999,1005.3,3.5
2024-12-02,1.5,1.587499999999999,1005.3,3.5
2024-12-02,1.7,1.587499999999999,1005.3,3.5
2024-12-02,1.8,1.587499999999999,1005.3,3.5
2024-12-02,1.9,1.587499999999999,1005.3,3.5
2024-12-02,1.9,1.587499999999999,1005.3,3.5
2024-12-02,1.9,1.587499999999999,1005.3,3.5
2024-12-02,1.7,1.587499999999999,1005.3,3.5
2024-12-02,1.0,1.587499999999999,1005.3,3.5
2024-12-02,0.8,1.587499999999999,1005.3,3.5
2024-12-02,0.7,1.587499999999999,1005.3,3.5
2024-12-02,0.8,1.587499999999999,1005.3,3.5
2024-12-02,0.6,1.587499999999999,1005.3,3.5
2024-12-02,0.6,1.587499999999999,1005.3,3.5
2024-12-02,0.5,1.587499999999999,1005.3,3.5
2024-12-02,0.4,1.587499999999999,1005.3,3.5
2024-12-02,0.2,1.587499999999999,1005.3,3.5
2024-12-02,0.1,1.587499999999999,1005.3,3.5
2024-12-02,-0.2,1.587499999999999,1005.3,3.5
2024-12-02,-0.3,1.587499999999999,1005.3,3.5
2024-12-02,-0.3,1.587499999999999,1005.3,3.5
2024-12-02,-0.3,1.587499999999999,1005.3,3.5
2024-12-02,-0.5,1.587499999999999,1005.3,3.5
2024-12-02,-0.4,1.587499999999999,1005.3,3.5
2024-12-02,-0.4,1.587499999999999,1005.3,3.5
2024-12-02,-0.5,1.587499999999999,1005.3,3.5
2024-12-02,-0.6,1.587499999999999,1005.3,3.5
2024-12-02,-0.6,1.587499999999999,1005.3,3.5
2024-12-02,-0.7,1.587499999999999,1005.3,3.5
2024-12-02,-0.6,1.587499999999999,1005.3,3.5
2024-12-02,-0.6,1.587499999999999,1005.3,3.5
2024-12-02,-0.6,1.587499999999999,1005.3,3.5
2024-12-02,-0.7,1.587499999999999,1005.3,3.5
2024-12-02,-0.6,1.587499999999999,1005.3,3.5
2024-12-02,-0.5,1.587499999999999,1005.3,3.5
2024-12-02,-0.5,1.587499999999999,1005.3,3.5
2024-12-02,-0.4,1.587499999999999,1005.3,3.5
2024-12-02,-0.5,1.587499999999999,1005.3,3.5
2024-12-02,-0.5,1.587499999999999,1005.3,3.5
2024-12-02,-0.6,1.587499999999999,1005.3,3.5
2024-12-02,-0.6,1.587499999999999,1005.3,3.5
2024-12-02,-0.7,1.587499999999999,1005.3,3.5
2024-12-02,-0.7,1.587499999999999,1005.3,3.5
2024-12-02,-0.8,1.587499999999999,1005.3,3.5
2024-12-02,-0.9,1.587499999999999,1005.3,3.5
2024-12-02,-1.0,1.587499999999999,1005.3,3.5
2024-12-02,-1.1,1.587499999999999,1005.3,3.5
2024-12-02,-1.2,1.587499999999999,1005.3,3.5
2024-12-02,-1.3,1.587499999999999,1005.3,3.5
2024-12-02,-1.5,1.587499999999999,1005.3,3.5
2024-12-02,-1.6,1.587499999999999,1005.3,3.5
2024-12-02,-1.5,1.587499999999999,1005.3,3.5
2024-12-02,-1.5,1.587499999999999,1005.3,3.5
2024-12-02,-1.6,1.587499999999999,1005.3,3.5
2024-12-02,-1.6,1.587499999999999,1005.3,3.5
2024-12-02,-1.6,1.587499999999999,1005.3,3.5
2024-12-02,-1.6,1.587499999999999,1005.3,3.5
2024-12-02,-1.7,1.587499999999999,1005.3,3.5
2024-12-02,-1.7,1.587499999999999,1005.3,3.5
2024-12-02,-1.6,1.587499999999999,1005.3,3.5
2024-12-02,-1.9,1.587499999999999,1005.3,3.5
2024-12-02,-2.3,1.587499999999999,1005.3,3.5
2024-12-02,-2.4,1.587499999999999,1005.3,3.5
2024-12-02,-2.4,1.587499999999999,1005.3,3.5
2024-12-02,-2.4,1.587499999999999,1005.3,3.5
2024-12-02,-2.3,1.587499999999999,1005.3,3.5
2024-12-02,-2.3,1.587499999999999,1005.3,3.5
2024-12-02,-2.2,1.587499999999999,1005.3,3.5
2024-12-02,-2.1,1.587499999999999,1005.3,3.5
2024-12-02,-2.2,1.587499999999999,1005.3,3.5
2024-12-02,-2.2,1.587499999999999,1005.3,3.5
2024-12-02,-2.1,1.587499999999999,1005.3,3.5
2024-12-02,-2.0,1.587499999999999,1005.3,3.5
2024-12-02,-2.0,1.587499999999999,1005.3,3.5
2024-12-02,-1.9,1.587499999999999,1005.3,3.5
2024-12-02,-1.9,1.587499999999999,1005.3,3.5
2024-12-02,-2.0,1.587499999999999,1005.3,3.5
2024-12-02,-2.4,1.587499999999999,1005.3,3.5
2024-12-02,-2.8,1.587499999999999,1005.3,3.5
2024-12-02,-2.6,1.587499999999999,1005.3,3.5
2024-12-03,-2.6,-4.129166666666666,1020.4,3.6
2024-12-03,-2.7,-4.129166666666666,1020.4,3.6
2024-12-03,-3.0,-4.129166666666666,1020.4,3.6
2024-12-03,-3.1,-4.129166666666666,1020.4,3.6
2024-12-03,-3.0,-4.129166666666666,1020.4,3.6
2024-12-03,-2.8,-4.129166666666666,1020.4,3.6
2024-12-03,-2.8,-4.129166666666666,1020.4,3.6
2024-12-03,-3.0,-4.129166666666666,1020.4,3.6
2024-12-03,-3.1,-4.129166666666666,1020.4,3.6
2024-12-03,-3.1,-4.129166666666666,1020.4,3.6
2024-12-03,-3.0,-4.129166666666666,1020.4,3.6
2024-12-03,-3.2,-4.129166666666666,1020.4,3.6
2024-12-03,-3.3,-4.129166666666666,1020.4,3.6
2024-12-03,-3.4,-4.129166666666666,1020.4,3.6
2024-12-03,-3.5,-4.129166666666666,1020.4,3.6
2024-12-03,-3.5,-4.129166666666666,1020.4,3.6
2024-12-03,-3.4,-4.129166666666666,1020.4,3.6
2024-12-03,-3.4,-4.129166666666666,1020.4,3.6
2024-12-03,-3.2,-4.129166666666666,1020.4,3.6
2024-12-03,-3.4,-4.129166666666666,1020.4,3.6
2024-12-03,-3.2,-4.129166666666666,1020.4,3.6
2024-12-03,-3.2,-4.129166666666666,1020.4,3.6
2024-12-03,-3.4,-4.129166666666666,1020.4,3.6
2024-12-03,-3.6,-4.129166666666666,1020.4,3.6
2024-12-03,-3.6,-4.129166666666666,1020.4,3.6
2024-12-03,-3.4,-4.129166666666666,1020.4,3.6
2024-12-03,-3.3,-4.129166666666666,1020.4,3.6
2024-12-03,-3.3,-4.129166666666666,1020.4,3.6
2024-12-03,-3.4,-4.129166666666666,1020.4,3.6
2024-12-03,-3.4,-4.129166666666666,1020.4,3.6
2024-12-03,-3.3,-4.129166666666666,1020.4,3.6
2024-12-03,-3.2,-4.129166666666666,1020.4,3.6
2024-12-03,-3.2,-4.129166666666666,1020.4,3.6
